10116	Haa, waan cabbaa.	Yes, I do (drink).
10117	Cab!	Drink (it)!
10119	tiro idil	whole number
10120	dalka oo idil	the whole country
10121	dalka oo dhan	the whole country
10122	Ku bood.	Jump in!
10123	Booda.	Jump!
10124	Ka bood.	Jump out/over!
10125	Ka soo bood.	Jump out/over + here!
10126	Ka bax.	Get out!
10127	Waa uu boodayaa.	He is jumping.
10128	Wuu boodaa.	He jumps.
10129	Waa booddaa.	She jumps.
10130	Waa ka boodaa.	He jumps out / over.
10131	Waa ka booddaa.	She jumps out / over.
10132	Waa ka booday.	I jumped out / over.
10133	Waan ka booday.	I jumped out / over.
10134	Joog.	Stop!
10135	Ka joogso.	Stay away!
10136	Waan ordi karaa.	I can run.
10137	Waan ordi doonaa.	I will run.
10138	Waan orday.	I ran.
10139	Waan ordaa.	I run.
10140	Waan ordayaa.	I am running.
10141	Orda.	Run!
10142	Orod.	Run!
10143	Waan eegi karaa.	I can look.
10144	Waa eegeen.	They looked.
10145	Waa eegay.	He/I looked.
10146	Eega!	Look!
10147	Fariiso.	Sit down!
10148	Fiiri.	Look!
10149	gabarta	the girl
10150	gabar	girl
10151	Waa ka joogay.	He/I stayed away from it.
10152	Waan ka joogay.	I stayed away from it.
10153	Anigu waan ka joogay.	I stayed away from it.
10154	Anigu waa ka joogay.	I stayed away from it.
10155	Waa uu ka joogay.	He stayed away from it.
10156	Isagu waa ka joogay.	He stayed away from it.
10157	Waa ka joogaa.	He/I stay(s) away from it.
10158	Waa ka joogtaa.	She stays away from it.
10159	Waa ka joogsanayaa.	He is staying away from it.
10160	Joogso.	Stand still, don't move!
10161	Ka joog.	Stay away!
10162	Ku joog.	(not meaningful)
10163	Waa ka boodi karaa.	He can jump out / over.
10164	Waa ka boodi doonaa.	He will jump out / over.
10165	Waa ka boodeen.	They jumped out / over.
10166	Way ka boodeen.	They jumped out / over.
10167	Waa ka boodday.	She jumped out / over.
10168	Way ka boodday.	She jumped out / over.
10169	Wuu ka booday.	He jumped out / over.
10171	orod	running
10172	ordid	running
10173	Heesa.	Sing!
10174	Waan heeseyaa.	I am singing.
10175	Waan heesaa.	I sing.
10176	Waan heesey.	I sang
10177	Wey heeseen.	They sang.
10178	Waan heesi doonaa.	I will sing.
10179	Waan heesi karaa.	I can sing.
10180	heesid	(the act of) singing
10181	Hela!	Find it!
10183	Way heleen.	They found it.
10184	Waan heli doonaa.	I will find it.
10185	Waan heli karaa.	I can find it.
10186	soor|f	maize porridge
10187	mushaari	porridge
10188	boorash	porridge
10189	iibsanayaa	is buying
10190	karinayaa	is cooking food
10191	Ma iibsatay beerta?	Have you bought the garden?
10192	Beerta ma iibsatay?	Have you bought the garden?
10193	Gaari ma iibsatay?	Did you buy a car?
10194	Ma iibsatay gaari?	Did you buy a car?
10195	Baabuur ma iibsatay?	Did you buy a car?
10196	Moos ma iibsatay?	Did you buy bananas?
10197	Haa, waa iibsaday gaariga.	Yes, I have bought the car.
10198	Haa, waan iibsaday gaariga.	Yes, I have bought the car.
10199	Haa, gaariga waan iibsaday.	Yes, I have bought the car.
10200	Baabuurkaan iibsaday.	I have bought the car.
10201	Mooskii waan iibsaday.	I have bought the bananas.
10202	Mooskii waa iibsaday.	I have bought the bananas.
10203	Baabuur soo iibso!	Buy a car.
10204	Moos soo iibso!	Buy bananas.
10205	Koob soo iibso!	Buy a cup.
10206	Moosuu iibsan doonaa.	He will buy bananas.
10207	Moos buu iibsan doonaa.	He will buy bananas.
10208	Koobuu iibsan doonaa.	He will buy a cup.
10209	Koob buu iibsan doonaa.	He will buy a cup.
10210	Koobkii buu iibsan doonaa.	He will buy the cup.
10211	Koobka waa uu iibsan karaa.	He can buy the cup.
10212	Koobka wuu iibsan karaa.	He can buy the cup.
10213	Sooray kariyeen.	They have cooked maize porridge.
10214	Soor bay kariyeen.	They have cooked maize porridge.
10215	Soortii bay kariyeen.	They have cooked the maize porridge.
10216	Soortiiyay kariyeen.	They have cooked the maize porridge.
10217	Soortiiyaan kariyay.	I have cooked the maize porridge.
10218	Soortiiyaan karinayaa.	I am cooking the maize porridge.
10219	Soortii baan karinayaa.	I am cooking the maize porridge.
10220	Sooraan karinayaa.	I am cooking maize porridge.
10221	Soor baan karinayaa.	I am cooking maize porridge.
10222	Sooraan karin doonaa.	I will cook maize porridge.
10223	Soor baan karin doonaa.	I will cook maize porridge.
10224	Waa caadi.	It's normal.
10225	burrus	hammer
10226	shaati	shirt
10227	taallo	monument
10228	qaaddo	spoon
10229	leeb	arrow
10230	seef	sward
10231	ceel	well
10232	liin	citric fruit
10233	jiir	rat, mouse
10234	koor|f	bell
10235	suul	thumb
10236	ri'	goat
10237	go'	sheet, piece of cloth
10238	calan	flag
10239	mundul	hut
10240	dameer|m	donkey
10241	xafiis	office
10242	dukaan	shop
10243	waran	spear
10244	haan|f	water vessel
10245	carruur	children
10246	ayeeyo	grandmother
10247	maroodi	elephant
10248	jeer|m	time, occasion
10249	jeer|f	hippopotamus
10250	daanyeer	monkey
10251	adhi	goats and sheep
10252	maqal|f	kids of sheep and goats
10253	masar|m	handkerchief
10254	arag	look (imp.); vision (n.)
10255	asal|f	pigment
10256	arrin	matter, issue
10257	Xad!	Steal it!
10258	xaraf	letter of the alphabet
10259	xannaano	care-taking (n.)
10260	xabbad	grain; seed; piece
10261	dabar	fetters
10262	danab	thunder
10263	malaaq	clan chief
10264	xaako	phlegm
10265	nal	light bulb
10266	lab	male
10267	mar	time (n.); pass though (imp.)
10268	qalab	tools
10269	axdi	promise
10270	abjed	camel mattress
10271	abley	dagger
10272	abwaan	scholar
10273	addin	limb ; call to prayer
10274	xad|m	border, limit
10275	Waa diin|f.	It' religion.
10276	Waa liin.	It's a citric fruit.
10277	Waa diin|m.	It's a turtle.
10278	Waa tog.	It's a dry river bed.
10279	Waa boqor.	It's a king.
10280	Waa ri'.	It's a goat.
10281	Waa orgi.	It's a billy goat.
10282	kartoon	carton
10283	bakoorad	cane
10284	oohin	crying
10285	oofin	fullfillment
10286	ookiyaale	eye-glasses
10287	koofiyad	cap
10288	unug	cell
10289	uumi	steam
10290	urur	organization
10291	uskag	dirt
10292	durdur	small stream
10293	ugaas	king, village chief
10294	Urdun	Jordan
10295	durduro	galloping, running
10296	mugdi	darkness
10297	Luul	(woman's name)
10298	Nuur	(man's name)
10300	xanaaq	anger, fury
10301	xaasid	selfish person (?)
10302	xayiraad	obstacle
10303	darmaan	colt
10304	dahab	gold
10305	Maahir	[male name]
10306	naxdin	shock
10307	naawilid	thinking (noun)
10308	nabar	injure; pain
10309	Nado	[female name]
10310	mabda'	principle
10311	najaaso	impurity
10312	Aamino	[female name]
10313	aad|pro	you
10314	aayo	stepmother
10315	aarsi	revenge
10316	aammus	silence
10317	aar	strong male lion
10318	aano	resentment
10319	aagaan	small milk container
10320	aabbur	lid, plug
10321	aag	surroundings
10322	baar	[many meanings ?]
10323	baad|f	protection money
10324	caaro	spider
10325	saadaalin	prediction
10326	saafi	cleanliness ; clean (imp.)
10327	waalo'	handclapping game
10328	ammaan|f	praise
10329	aasaas	foundation
10330	harraad	thirst
10331	daawasho	watching
10332	baaf	basin
10333	Daar!	ignite (imp.)
10334	daarad	yard; fence
10335	Daahir	(man's name)
10336	daaqad	window
10337	daawo	medication
10338	Aadan	male name
10339	aammin	trustworthy person
10341	aad|m/v	very; go (imp)
10342	aafo	disaster
10343	aalad	instrument
10344	aadaan	call to prayer
10345	aabi	provocation
10346	aadaab	good manners
10347	aadis 	(verbal noun)
10348	aadaamid	calling to prayer
10349	aakib	necessity
10350	wadaad	priest
10351	baad|f	protection money
10352	baad|m2	food, nutrition; pasture, grass
10353	caado	custom
10354	laami	asphalt
10355	saanad	ammunition
10356	saami	share, stock
10357	waalli	madness
10358	ammaan|m	safety
10359	anaaniyo	selfishness
10360	hagardaamo	annoyance
10361	daamur	asphalt
10362	baaldi	bucket
10363	daaco	burp
10364	daan	lower jaw
10365	daanno	legal injury (?)
10366	edeg	pen for kids/lambs
10367	eber	zero
10368	eray	word
10369	edeb	good manners
10370	ehel	relative
10371	eryid	chasing off
10372	ebi	afterbirth
10373	ergo	delegation
10374	eydin	tense, aching muscles
10375	ebyan	reday, done
10376	Eebbe	God
10377	eersasho	blaming
10378	eed	accusation
10380	Eeg!	Look!
10381	eebo	problem; arrow head, spear
10382	eex	injustice, bias
10383	eedaysane	accused, defendant
10384	neefsasho	breathing
10385	eedid	oppression
10386	eegga	now
10387	eeridhaban	mother animal's cry to its young
10388	ehelka	the relative
10389	ehelkiisa	his relatives
10390	ehelkooda	their relative
10391	ilaaq	argument, dispute
10392	ilays	light
10393	Isniin	Monday
10394	irmaan	dairy-cattle
10395	ifafaale	phenomenon
10396	inkaar	curse
10397	iftiin	light
10398	israac	agreement
10399	ismashquulin	bustling about
10400	ib	orifice
10401	ismaamul	autonomy
10402	ictiraaf	recognition, confession
10403	ilo	sources
10404	bir	metal, iron
10405	fin	acne
10406	fir	origin, descent
10407	misig	hip
10408	iraadi	(?)
10409	Igarre	Igarre
10410	irdhow	be on guard
10411	injir	lice
10412	ishi-qaate	opportunist
10414	Irir	(name of a clan)
10415	ibliis	devil
10416	ilhaan	divine message, enunciation; (woman's name)
10417	isir	factor (math)
10418	imaansho	arrival, coming
10419	iley	one-eyed person
10420	idil	entire
10421	imminka	now
10422	ihaano	disdain
10423	idan	consent
10426	miyi	countryside
10427	miyir	consciousness
10428	iimaan|m1	imam
10429	iin	defect
10430	iilasho	turning aside
10431	iiqayn	making something narrow
10432	iidheh	ad
10433	fiin	bustard (bird)
10434	dhiirranaansho	becoming brave
10435	iidaan	gravy
10436	iidid	celebration of eyd
10437	iibin	selling
10438	iil	side-chamber in a grave
10440	Iikar	Ikar (male name)
10441	Iimey	Imey (city name)
10442	iimaan|m2	trust, confindence
10443	fiid	dusk
10445	Dhiidhi.	Protest (imp.)
10446	giir	dapple-gray color
10447	miig	Mig plane
10448	miid	pure, filtered liquid; juice, syrup
10449	ol'ole	campaign
10450	oddoros	forecast
10451	oday	old man, elder
10452	oggolaansho	consent, agreement
10453	dood	discussion
10454	moxog	cassava
10455	boqol	hundred
10456	onkad	thunder
10457	ogaal	awareness
10458	ogaysiis	notice
10459	gob	fig tree
10460	og	aware
10461	ordayaa	is running
10462	Ha ordina.	Don't run.
10463	Waa olol.	It's a flame
10464	Waa dood.	It's a discussion.
10465	ood	bushes; fence
10466	oomman	thirsty
10467	oon|f	food, nourishment
10468	oomati	nourishment
10469	ood-afo	gate
10470	oof	muscular pain, cramp
10471	oodkac	pieces of preserved meat
10472	lool	framework for hut
10473	mood	belongings
10474	mool	deep water
10475	oog	big flames
10476	oori	wife
10477	oomin	to make thirsty
10478	doon|f	boat
10479	food|f	forehead
10480	doobi	milk container
10481	moodsiis	giving way (?)
10482	udub	pillar
10483	umal	anger
10484	ummul	new mother
10485	uneexo	(name of a plant)
10486	muran	quarrel
10487	lulmo	sleepiness
10488	luuq	alley
10489	ugub	virgin
10490	uf	yuck
10491	ugbaad	virgin soil
10492	ujro	fee, payment
10493	urug	deep-seated emotion
10494	duddun	termite mound
10495	luudi	iron pestle
10497	Nuuji.	Breast feed! 
10498	nuugaa	suck
10499	uur	pregnancy
10500	uuro	fume, smog, dust
10501	uurxumo	dissatisfaction
10502	uunsi	incense
10503	uusley	belly
10504	daruur	cloud
10505	uubato	wolf
10507	Uugaan.	Thunder.
10508	uugaabo	request
10509	uud	bulb (?) meadow
10510	uubasho	???
10511	duullaan	attack
10512	duudsi	denial
10513	Duul.|1	Fly!
10514	Duul.|2	Attack!
10515	duul|m	generation
10516	daar|f	house, builidng
10517	Eego!	Look for yourself.
10518	Ha eego.	Let him look.
10519	Ha eegto.	Let her look.
10520	Soo eeg!	Go and have a look!
10521	Way eegaysaa.	She is looking at it.
10522	Wuu eegayaa.	He is looking at it.
10523	Wuu eegayay.	He was looking at it.
10524	Wuu eegay.	He looked at it.
10525	Waan eegay.	I looked at it.
10526	Way eegeen.	They looked at it.
10527	heesayaa	is singing
10529	feer	
10530	Dhis!	Build it.
10531	Dhis.|pret	He built it.
10532	Hel.|pret	He found it.
10533	Keen!	Bring it.
10534	Keen.|pret	He brought it.
10535	saan|f	animal skin
10536	saan faras	horse hide
10537	Waa saan faras.	It's a horse hide.
10538	Waa saan dibi.	It's an ox hide.
10539	Waa faras.	It's a horse.
10541	Waa dibi|m.	It's an ox.
10542	Libaax miyaa?	Is it a lion?
10543	Shabeel miyaa?	Is it a tiger?
10544	Day!	Look!
10545	shalay	yesterday
10546	weyl|m	calf
10547	Ku tiirsanow.	Be dependent on it.
10548	dhow	close
10549	Qoy.	Wet it.
10550	ciyaartoy|m	player
10551	diiday|1	he fainted, became dizzy
10552	diiday|2	he refused
10553	eegayay	he was looking
10555	Daqaaq.	Move around.
10556	daqaaqay	he moved around
10557	daan-dheer	strong camel of a herd
10558	Wuu tegi lahaa.	He should have gone.
10559	Wuu imaan lahaa.	He should have come
10560	Berbera buu qabtay.	He left for Berbera.
10561	Berberuu qabtay.	He left for Berbera.
10562	Waad iibsatay.	You have bought it.
10563	Ma iibsatay?	Have you bought it?
10564	Ma soo iibsatay?	Did you buy it?
10565	Beertii ma iibsatay?	Did you buy that garden?
10566	Beertii ma soo iibsatay?	Did you buy that garden?
10567	badeed	of the sea
10568	shimbirta	the bird
10569	diinta	the religion
10570	diinka	the turtle
10571	birta	the metal the iron
10572	nirigta	the female baby camel
10573	ololka	the flame
10574	diintaas	that religion
10575	diinkaa	that turtle
10576	birtaas	that metal, iron
10577	nirigtaas	that female camel foal
10578	niriggaas	that male camel foal
10579	aqalkaas	that house
10580	ololkaas	that flame
10581	laftaas	that bone
10582	neefkaas	that breeding animal
10583	diimo	religions
10584	diiman	turtles
10585	irbado	needles
10586	nirgo	baby camels
10587	aqallo	houses
10588	miigag	mig planes
10589	baaldiyo	buckets
10590	erayo	words
10591	ey|f	dogs
10592	orgiyo	billy goats
10593	*ololyaal	flames
10594	*ololo	flames
10595	odayo	old men, elders
10596	odayaal	old men, elders
10597	doodo	discussions
10598	ogaysiisyo	ads
10599	kartoommo	cartons
10600	eeddooyin	paternal aunts
10601	baalal	wings, feathers
10602	baal / baad	wing / wing
10603	baal / raad	wing / footprint
10604	waax	quarter, one fourth
10605	waaxyo	quarters
10606	bado	seas
10607	cad|m2	white colour, thing
10608	cado	pieces of meat
10609	kooro	bells
10610	*foodyo	foreheads
10611	*foodad	foreheads
10612	habeenno	nights
10613	ceelal	wells
10614	reero	families
10615	suuman	belts
10616	suulal	thumbs
10617	luulal	pearls
10618	guud|m	withers
10619	guudadka	the withers
10620	guudad	withers
10621	guud|adj	common
10622	guud|adj / guud|m	common / withers
10623	dun	thread
10624	kur|f	hill
10625	kuro	hills
10627	Waa baal|m.	It's a feather.
10628	Waa baalal.	They are wings/feathers.
10629	Waa waax.	It's a quarter.
10630	Waa waaxyo.	They are quarters.
10631	Waa raad.	It's a footprint.
10632	Waa raadad.	They are footprints.
10633	Waa laan.	It's a branch.
10634	Waa laamo.	They are branches.
10635	Waa laf.	It's a bone.
10636	Waa cad|m1.	It's a piece of meat.
10637	Waa cadad.	They are pieces of meat.
10638	Waa togag.	They are dry river beds.
10639	Waa lo'.	They are cows
10640	Waa cod.	It's a voice.
10641	Waa food|f.	It's a forehead.
10642	Waa luulal.	They are pearls.
10643	Waa luul.	It's a pearl.
10644	Waa silis.	It's a necklace.
10645	Waa kuul.	It's a necklace.
10646	Waa suul.	It's a thumb.
10647	Lug miyaa?	Is it a leg?
10648	Ma dul baa?	Is it a nostril?
10649	Dul miyaa?	Is it a nostril?
10650	Ma geed baa?	Is it a tree?
10651	Geed miyaa?	Is it a tree?
10652	Ma geel baa?	Are they camels?
10653	Geel miyaa?	Are they camels?
10654	Ma ceel baa?	Is it a well?
10655	Ceel miyaa?	Is it a well?
10656	Ma reer baa?	Is it a family?
10657	Reer miyaa?	Is it a family?
10658	Ma bad baa?	Is it a sea?
10659	Bad miyaa?	Is it a sea?
10660	Ma cad|m1 baa?	Is it a piece of meat?
10661	Cad|m1 miyaa?	Is it a piece of meat?
10662	geedka	the tree
10663	kulanka	the meeting
10664	shirka	the meeting
10665	geeska	the horn
10666	da'da	the age
10667	tuugga	the thief
10668	bunka	the coffee
10669	daboolka	the lid
10670	dadka	the people
10671	reerkaas	that family
10672	reerkaa	that family
10673	Wuu og yahay.	He is aware of it.
10674	Way og tahay.	She is aware of it.
10675	Wuu yar yahay.	He is small.
10676	Way yar tahay.	She is small.
10677	Wuu weyn yahay.	He is big.
10678	Way weyn tahay.	She is big.
10679	Way weyn yihiin.	They are big.
10680	Waan arkaa.	I see it.
10681	Waan aadayaa.	I am going.
10682	Waan aadaa.	I go.
10683	Waan arkayaa.	I am seeing it.
10684	ordaa	runs
10685	Waan taagayaa.	I am raising it.
10686	Waan taagaa.	I raise it.
10687	Waan gaaraa.	I arrive.
10688	Waan gaadhaa.	I arrive
10689	Waan gaarayaa.	I am arriving.
10690	Waan raacayaa.	I am accompanying him/her.
10691	Waan raacaa.	I accompany heim/her.
10692	Waxaan sheegayaa...	I am telling...
10693	Waan sheegaa.	I tell it.
10694	Waan sheegayaa.	I am telling it.
10695	Sheeg.	Tell it.
10696	sheegid	telling
10697	Raac.	Accompany him/her.
10698	raacid	accompanying
10699	Sug!|1	Wait.
10700	Sug!|2	Make it clear.
10701	sugid|2	making clear
10702	Waan sugi|1 doonaa.	I will wait.
10703	Waan boodi doonaa.	I will jump.
10704	Waan gaari doonaa.	I will arrive.
10705	Dhiso.	Build for yourself.
10706	Shanlayso.	Comb yourself.
10707	Feero.	Comb yourself.
10708	Dubo.	Roast for yourself.
10709	Waa baad|f.	It's protection money.
10710	Waa baad|m.	It's a wing.
10711	Waa baadad.	They are wings.
10712	Waa kab.	It's a shoe.
10713	Waa shabeel.	It's a leopard.
10714	Waa roodhi.	It's a bread.
10715	Waa libaaxyo.	They are lions.
10716	Waa roodhiyaal.	They are breads.
10717	Waa rootiyo.	They are breads.
10718	Ma baad|m baa?	Is it a wing?
10719	Ma baal|m baa?	Is it a wing?
10720	Ma hilib baa?	Is it meat?
10721	Ma kab baa?	Is it a shoe?
10722	Ma shebeel baa?	Is it a leopard?
10723	Wuu cabbaa.	He drinks it.
10724	Wuu qodayaa.	He is digging.
10725	Wuu qodaa.	He digs.
10726	Wuu boodayaa.	He is jumping.
10727	Wuu yimid.	He arrived.
10729	Waa cuntaa.	She eats it.
10730	Waa cabtaa.	She drinks it.
10731	Waa la qodaa.	One digs.
10732	Waa la cabbaa.	One drinks it.
10733	Waa la cunaa.	One eats it.
10734	Waa la boodaa.	One jumps.
10735	Waa la yimid.	One arrived.
10736	Waan ku sugay.	I waited for you.
10737	Waan ku sugayay.	I was waiting for you.
10738	Waan sugay.	I waited.
10739	Waan cabbay.	I drank it.
10740	Waan arkay.	I saw it.
10741	Waan booday.	I jumped.
10742	Waan kacay.	I stood up.
10743	Waan is taagay.	I stood up.
10744	Waad sugteen.	You waited.
10745	Waad cabteen.	You drank it.
10746	Waad booddeen.	You jumped.
10747	Waad kacdeen.	You stood up.
10748	Waad is taagteen.	You stood up.
10749	Waad aragteen.	You saw it.
10750	Way cunaysaa.	She is eating it.
10751	Way fiirinaysaa.	She is looking at it.
10752	Way soconaysaa.	She is walking.
10753	Way tagaysaa.	She is going away.
10754	Way qodaysaa.	She is digging.
10755	Wuxuu aaday Berbera.	He went to Berbera.
10756	Wuxuu tagayaa Berbera.	He is going to Berbera.
10757	Berbera ayuu tagayaa.	He is going to Berbera.
10758	Berbera buu tagayaa.	He is going to Berbera.
10759	Berberuu tagayaa.	He is going to berbera.
10760	Berbera ayuu yimid.	He has come to Berbera.
10761	Ma magaalooyin baa?	Are they cities?
10762	Ma cuntaa|n?	Is it food?
10763	Ma cuntooyin baa?	Are they dishes?
10764	lambar	number
10765	tiro	number, amount
10766	Ma tiraa|n?	Is it a number?
10767	tirooyin	numbers
10768	Ma tirooyin baa?	Are they numbers?
10769	Ma surwaallaa?	Are they trousers?
